A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,Class
0.00166367,-0.00258128,0.01585297,-0.00245517,0.00512387,0.01907426,0.00067848,-0.00290666,0.00917665,-0.00041618,0.0038318,0.01816347,0.00018701,-0.00001785,0.00235448,0.00125941,-0.00230333,0.00356802,-0.00018513,-0.00012726,0.00173734,0.00163244,-0.00157731,0.00564422,0.01614768,0.01990249,0.00964987,0.01856792,0.00236196,0.0044297,0.0017518,0.00608358,S
0.00147808,-0.0014878,0.01662498,0.00043005,-0.00139386,0.02565695,-0.00059946,-0.00190028,0.01562842,0.00124233,0.00062965,0.02623075,-0.00005016,0.00029554,0.00020865,0.00077979,-0.00176155,0.0017791,-0.00034539,0.000272,0.00174372,0.00044825,-0.00086545,0.00218034,0.01675674,0.02569838,0.01575493,0.0262677,0.00036523,0.00262228,0.00179829,0.00238827,S
0.00037285,0.00074734,0.02374514,0.00403578,-0.00459275,0.02985532,-0.00187243,-0.00016965,0.01853734,0.00409291,-0.0012327,0.02887507,-0.00034538,0.00069848,0.00222505,0.00112679,-0.00099965,0.00131199,-0.0003978,0.00054082,0.00090904,0.00089081,-0.00058199,0.00082635,0.02375983,0.03047493,0.01863243,0.02918975,0.00235754,0.00199757,0.00113008,0.00134726,S
-0.00088808,0.00127144,0.02328749,0.01061058,-0.0032021,0.01800264,-0.00134794,0.00085713,0.02148849,0.0074373,-0.00178624,0.01534671,-0.00039404,0.00016378,-0.00014302,0.00205462,0.00043458,-0.00370396,0.0001639,0.00032087,0.00092224,0.00104512,-0.00017298,-0.00422761,0.02333908,0.02114079,0.02154778,0.01714717,0.00045005,0.0042579,0.00099012,0.00435832,S
-0.00176442,0.00177653,0.02925726,0.01634222,-0.00642642,0.01771435,-0.00080413,0.00114359,0.02433267,0.01277094,-0.00138442,0.0052505,-0.00025038,0.00014431,0.00170565,0.00163761,-0.00092123,-0.00008237,0.00015538,0.00008185,0.00081262,0.0015239,0.00011481,-0.00288463,0.02936421,0.02494324,0.02437279,0.01387737,0.00172996,0.00188075,0.00083138,0.00326444,S
-0.00252421,0.00344802,0.03076641,0.02062823,-0.0071608,0.00971605,-0.00031687,0.0013687,0.02508229,0.0157652,-0.00250765,-0.00049786,-0.00023024,0.00050651,0.00045732,0.00129879,-0.00022254,-0.00242373,0.00014765,0.00006822,0.00022716,0.00090735,-0.00034037,-0.00174193,0.03106175,0.02389985,0.0251216,0.01597115,0.00072021,0.00275877,0.00027938,0.00199335,S
-0.00402517,0.00544192,0.03255442,0.02216527,-0.00671275,-0.00116095,-0.00193849,0.00289354,0.02733744,0.0186166,-0.00464513,-0.00158926,-0.00042884,0.00056968,0.00051086,0.00043916,0.00012802,-0.00310771,-0.00046332,0.00043567,0.00064433,0.00081469,-0.00061071,-0.00031183,0.03325066,0.02318853,0.02755841,0.01925308,0.00087717,0.0031412,0.00090533,0.00106486,S
-0.00558958,0.00951887,0.03171954,0.02126357,-0.00174852,-0.0187938,-0.00284986,0.00548479,0.02475271,0.01850825,-0.00475727,-0.00489709,-0.00048888,0.00127405,-0.0002609,-0.00028178,0.00155132,-0.00551027,-0.0002848,0.00080977,-0.00080773,-0.00003386,-0.00003504,-0.0010337,0.03358544,0.02843244,0.02551277,0.01972735,0.00138934,0.00573141,0.00117867,0.00103485,S
-0.00544229,0.01063949,0.02427687,0.02152801,-0.00309414,-0.02179785,-0.00346108,0.00825429,0.02242458,0.01938521,-0.00675735,-0.00373214,0.00004463,0.00033958,-0.00225535,0.00008013,-0.00040776,-0.00091032,-0.00018522,0.00083924,-0.00070549,0.00026575,-0.00060608,0.00035301,0.02705889,0.03079245,0.02414486,0.02086569,0.00228121,0.00100069,0.00111191,0.00075005,S
-0.00483788,0.01232055,0.01747508,0.02046658,-0.00366942,-0.02449214,-0.00316004,0.00964554,0.01119011,0.01769791,-0.00566847,-0.01002405,0.00018888,0.00052533,-0.00212556,-0.00033169,-0.00017977,-0.00084197,0.00009408,0.00043476,-0.00351077,-0.00052728,0.00034027,-0.00196622,0.02192212,0.03212804,0.01510764,0.02111466,0.00219765,0.00092263,0.00353884,0.00206394,S
-0.00601455,0.00874151,0.01333279,0.02088503,-0.00787556,-0.0190046,-0.00275371,0.00812642,0.00460097,0.02109897,-0.01014805,-0.00926528,-0.00035656,-0.00108456,-0.00125524,0.0001268,-0.00127459,0.00166289,0.00012313,-0.00046034,-0.00199671,0.00103063,-0.00135745,0.00022993,0.01703972,0.02931524,0.00973605,0.02517926,0.00169677,0.00209902,0.00205278,0.0017198,S
-0.00631748,0.00498394,0.00984435,0.01910701,-0.00713498,-0.02527686,-0.00273229,0.00487288,0.00113296,0.02083588,-0.00884815,-0.01611896,-0.00008655,-0.00107359,-0.0009967,-0.00050801,0.00021159,-0.00179208,0.00000612,-0.00092958,-0.00099086,-0.00007517,0.0003714,-0.00195819,0.01271461,0.0324793,0.00570035,0.02778929,0.00146748,0.00187467,0.00135866,0.00199452,S
-0.00531735,0.00003814,0.00794615,0.01777869,-0.00410669,-0.02989806,-0.00198603,-0.00013664,0.00055456,0.01718171,-0.00740075,-0.01699656,0.00030307,-0.00149873,-0.00057521,-0.00040252,0.00091766,-0.00140036,0.00022614,-0.00151804,-0.00017527,-0.00110732,0.00043861,-0.00026594,0.00956122,0.03502628,0.00206652,0.02527579,0.00163368,0.00172196,0.00154476,0.00122035,S
-0.00222577,-0.00219756,0.00071834,0.01430293,-0.0013164,-0.03066466,-0.00163518,-0.00209611,-0.00153214,0.0102693,-0.00252301,-0.01768485,0.00088331,-0.00063877,-0.00206509,-0.00099307,0.00079723,-0.00021903,0.00010024,-0.00055985,-0.0005962,-0.00197497,0.00139364,-0.00019665,0.00320926,0.03386189,0.00306838,0.02060529,0.00233513,0.00129218,0.00082397,0.00242517,P
0.00054839,-0.00764956,-0.01222817,0.00962536,0.00036194,-0.02477997,-0.00066014,-0.00553274,-0.00845086,0.0051049,-0.00102174,-0.01426737,0.00084065,-0.00165212,-0.00392319,-0.00141745,0.00050859,0.00178324,0.00029547,-0.0010414,-0.00209658,-0.00156497,0.00045493,0.0010356,0.01443415,0.02658619,0.01012246,0.01518755,0.00433908,0.00233404,0.00235955,0.00193095,P
0.00184667,-0.00928912,-0.02137106,-0.00378288,0.00378912,-0.01419151,0.00015821,-0.00589705,-0.01410367,-0.00384889,0.00346807,-0.0163019,0.00038185,-0.00048222,-0.00268909,-0.0039436,0.00100799,0.00311425,0.00024069,-0.00010715,-0.00166259,-0.00263347,0.00132053,-0.00059839,0.02337563,0.01516794,0.0152877,0.01710536,0.00275854,0.0051251,0.00168334,0.00300617,P
0.00387223,-0.01016357,-0.03108883,-0.01199334,0.00664821,-0.01179936,0.00040789,-0.00693044,-0.02282507,-0.01287161,0.00763542,-0.01773909,0.00063299,-0.00027327,-0.0030368,-0.00256577,0.00089347,0.00074755,0.00007803,-0.00032293,-0.00272544,-0.0028196,0.0013023,-0.00044912,0.03293642,0.01809043,0.02385752,0.02320891,0.00311408,0.00281785,0.00274561,0.00313813,P
0.00433659,-0.00663044,-0.02644194,-0.02112732,0.0077262,-0.00755137,0.0010865,-0.00531157,-0.02189239,-0.02313853,0.009649,-0.01452926,0.00013658,0.00103916,0.00136673,-0.00268646,0.00031706,0.00124941,0.00019959,0.00047614,0.00027432,-0.00301968,0.00059223,0.00094407,0.02760335,0.02372933,0.02255371,0.02897575,0.00172234,0.0029797,0.00058463,0.00321877,P
0.00610317,-0.00609314,-0.03173733,-0.0231363,0.00114502,-0.00178806,0.00119849,-0.00455362,-0.02201822,-0.02511949,0.00474458,-0.0048182,0.00056987,0.00017332,-0.00170819,-0.00064806,-0.00212296,0.00185913,0.00003612,0.0002445,-0.00004059,-0.00063902,-0.00158207,0.0031326,0.0328882,0.02323353,0.02251608,0.02601374,0.00180906,0.00289539,0.00025047,0.00356714,P
0.00600917,-0.005419,-0.02838425,-0.02632397,-0.00260974,0.00561836,0.0022369,-0.00388718,-0.01773802,-0.02365241,0.00103964,0.00075187,-0.00002849,0.00020429,0.00101609,-0.00096596,-0.00113781,0.00224437,0.00031467,0.00020195,0.00129703,0.00044457,-0.00112271,0.0016879,0.0295151,0.02704308,0.01829621,0.02368718,0.00103681,0.00269534,0.00134985,0.00207536,P
0.00715276,-0.00400816,-0.03406341,-0.02982052,-0.00205305,0.00682867,0.00253358,-0.0032317,-0.01587396,-0.02394683,0.00042687,0.00655427,0.00034654,0.00042753,-0.00172096,-0.00105956,0.00016869,0.00036676,0.0000899,0.00019863,0.00056487,-0.00008922,-0.00018569,0.0017583,0.03503631,0.0306612,0.01639651,0.02483126,0.00180681,0.00113386,0.00060548,0.00177033,P
0.00601227,-0.00290974,-0.02549832,-0.03252685,0.00037539,0.01340828,0.00408088,-0.00261186,-0.01495888,-0.02469867,0.00206121,0.01334614,-0.0003564,0.00034325,0.00267659,-0.00084573,0.00075889,0.00205613,0.00048353,0.0001937,0.00028596,-0.00023495,0.00051073,0.00212246,0.02635865,0.03518407,0.01572398,0.02814946,0.00272194,0.00234922,0.00059422,0.00219565,P
0.00731493,-0.0015841,-0.02549319,-0.03427915,0.00345081,0.01639357,0.00520819,-0.00191134,-0.01537151,-0.02708683,0.00489994,0.0163556,0.00037219,0.00037875,0.00000147,-0.00050066,0.00087869,0.00085294,0.00032209,0.00020015,-0.00011789,-0.00068233,0.00081107,0.00085985,0.02656916,0.03815386,0.01634202,0.03201893,0.00053102,0.00132297,0.00039711,0.00136482,P
0.00603479,-0.00127912,-0.01551596,-0.03484251,0.00737785,0.0168576,0.00617064,-0.00087988,-0.01469223,-0.02742536,0.00880646,0.01455879,-0.00037651,0.0000897,0.00293448,-0.00016569,0.00115501,0.00013648,0.00028307,0.00030337,0.00019979,-0.00009957,0.00114898,-0.00052847,0.01669731,0.03940319,0.01595972,0.03227479,0.00295989,0.00117479,0.00046052,0.0012686,P
0.00594471,-0.00185443,-0.01251525,-0.03241829,0.01431068,0.00999844,0.00690876,-0.00141553,-0.01369268,-0.02631941,0.01333797,0.00757194,-0.00002815,-0.00017979,0.00093772,0.00075757,0.00216651,-0.00214349,0.00023066,-0.00016739,0.00031236,0.00034561,0.0014161,-0.00218339,0.01397892,0.03681997,0.01540209,0.03046222,0.00095522,0.00314041,0.00042284,0.00262526,P
0.00425315,-0.00242455,-0.00579203,-0.02938367,0.02065123,0.00462433,0.00700045,-0.00153257,-0.01292864,-0.02262095,0.01992715,-0.00233911,-0.0004833,-0.00016289,0.00192092,0.00086704,0.00181159,-0.00153546,0.0000262,-0.00003344,0.0002183,0.0010567,0.00188262,-0.00283173,0.00758389,0.03621129,0.01478191,0.0302369,0.00198747,0.00252809,0.00022239,0.00356084,P
0.0044059,-0.00290912,-0.00664989,-0.02379885,0.02627849,0.0033053,0.006525,-0.00221422,-0.01229112,-0.02000109,0.02165338,-0.00060757,0.00004773,-0.00015143,-0.00026808,0.00174525,0.00175852,-0.0004122,-0.00014858,-0.00021302,0.00019923,0.00081871,0.00053945,0.00054111,0.00849093,0.03560716,0.01409078,0.02948358,0.00031157,0.00251161,0.00032733,0.00111986,P
0.0050772,-0.00019672,-0.00898836,-0.01864442,0.02886445,0.00286504,0.00436615,-0.0004185,-0.00548519,-0.01474878,0.0250934,-0.0047248,0.00019744,0.00079777,-0.00068779,0.00151601,0.00076057,-0.00012949,-0.00063496,0.00052815,0.00200174,0.0015448,0.00101177,-0.00121095,0.01032508,0.03448158,0.00702323,0.02948777,0.00107166,0.00170104,0.00216543,0.00220828,P
0.00415575,0.00017352,-0.00366482,-0.01311631,0.03255528,0.00151183,0.00259869,-0.00045143,0.00169196,-0.00993105,0.0252663,-0.00683519,-0.00026327,0.00010578,0.00152101,0.00157946,0.00105452,-0.00038663,-0.00050499,-0.00000941,0.00205062,0.00137649,0.0000494,-0.00060297,0.00554358,0.03513074,0.00313364,0.02799521,0.00154725,0.00193809,0.0021119,0.00150358,P
0.00258716,0.0004625,0.00321316,-0.00728049,0.03435076,-0.0026517,0.00124426,-0.00000251,0.00875005,-0.006341,0.02638683,-0.02086417,-0.00049018,0.00009031,0.00214937,0.0018237,0.00056109,-0.0013011,-0.00042326,0.00014029,0.00220565,0.00112189,0.00035016,-0.00438406,0.00415111,0.0352138,0.00883808,0.03423137,0.0022064,0.00230945,0.00225027,0.00453886,P
-0.00033122,0.00027755,0.01822183,-0.00181888,0.03542366,-0.00949661,0.00032113,-0.00016607,0.01208007,-0.00446772,0.02626493,-0.02265868,-0.00085835,-0.0000544,0.00441432,0.00160636,0.00031556,-0.00201321,-0.00027151,-0.0000481,0.00097942,0.00055096,-0.00003585,-0.0005278,0.01822696,0.03671961,0.01208548,0.03497461,0.00449732,0.00259479,0.00101749,0.00076382,P
-0.00136764,0.00106487,0.02306681,0.00085356,0.03677467,-0.01091062,-0.00125701,0.00105344,0.01969026,-0.0032088,0.02652279,-0.0147891,-0.00032388,0.00024604,0.00151405,0.00083514,0.00042219,-0.00044188,-0.00049317,0.0003811,0.00237819,0.00039341,0.00008058,0.00245925,0.02313184,0.03836856,0.01975845,0.0305364,0.00156774,0.00103487,0.0024585,0.00249182,P
-0.00241738,0.00128016,0.02926233,0.00149625,0.03634137,-0.00567096,-0.00214402,0.00152072,0.0232595,0.00011199,0.02819795,-0.0056448,-0.00029992,0.00006151,0.00177015,0.00018362,-0.0001238,0.00149705,-0.00025343,0.00013351,0.00101978,0.0009488,0.00047862,0.00261266,0.0293899,0.0368116,0.02340756,0.02875762,0.00179643,0.00151334,0.00105925,0.00282051,P
-0.00479344,0.00167775,0.03392608,0.0029469,0.03758736,-0.00122688,-0.00302664,0.00203939,0.02632872,0.00345184,0.03119098,0.00398114,-0.00072002,0.00012048,0.00141326,0.00043959,0.00037757,0.00134669,-0.00026746,0.00015717,0.00093007,0.00101208,0.00090698,0.00291695,0.03430409,0.03772266,0.02658047,0.03163292,0.00159067,0.00146608,0.00098044,0.003218,P
-0.00490974,0.00120083,0.03254927,0.00511208,0.03472928,-0.00290552,-0.00294796,0.00177017,0.02524594,0.00436659,0.03031927,0.00616095,-0.00003421,-0.00014027,-0.00040494,0.00063682,-0.00084061,-0.00049372,0.00002314,-0.00007918,-0.00031847,0.00026905,-0.00025638,0.00064112,0.03293938,0.03522355,0.02547904,0.03124552,0.00042991,0.00116444,0.00032898,0.00074105,P
-0.00604956,0.0044731,0.03471687,0.00731788,0.03423035,-0.00309992,-0.00327883,0.00264786,0.02546758,0.008501,0.02906081,0.00531554,-0.00033524,0.00096243,0.00063753,0.00064876,-0.00014674,-0.00005718,-0.00009732,0.00025814,0.00006519,0.001216,-0.00037014,-0.00024865,0.03552277,0.03514083,0.02581394,0.03074171,0.00120213,0.00066761,0.00028348,0.00129518,P
-0.00438913,0.00440799,0.02786428,0.01008788,0.03222573,-0.00586575,-0.00325836,0.00321873,0.02452654,0.01002826,0.02659264,0.00161252,0.00053562,-0.000021,-0.00221051,0.00089355,-0.00064665,-0.0008922,0.0000066,0.00018415,-0.00030356,0.00049266,-0.00079618,-0.00119452,0.02855019,0.03427346,0.02495052,0.02846638,0.00227458,0.00141867,0.00035511,0.00151773,P
-0.00525501,0.00727143,0.03069563,0.01344016,0.03032106,-0.00344028,-0.00349516,0.00449272,0.02238457,0.01219202,0.02646886,0.00156728,-0.0002474,0.00081813,0.00080896,0.00095779,-0.00054419,0.00069299,-0.00006766,0.000364,-0.00061199,0.00061822,-0.00003537,-0.00001293,0.03197985,0.03334427,0.02309696,0.02918394,0.00117684,0.00130144,0.00071527,0.00061936,P
-0.00332213,0.00790382,0.02559835,0.01687995,0.02606099,-0.00540252,-0.00323025,0.00819087,0.02093259,0.01146997,0.0228821,0.00307538,0.00058572,0.00019163,-0.00154463,0.00104236,-0.00129093,-0.00059462,0.00008028,0.00112065,-0.00043999,-0.0002188,-0.0010869,0.000457,0.02699597,0.03151658,0.02270899,0.02578001,0.00166303,0.00176255,0.00120661,0.0011992,P
-0.00283803,0.00897244,0.02350009,0.01686406,0.02093247,-0.00192047,-0.0025848,0.00805009,0.01607008,0.01350714,0.02056073,0.00384073,0.00013447,0.00029684,-0.00058285,-0.00000441,-0.00142459,0.00096724,0.00017929,-0.0000391,-0.0013507,0.00056588,-0.00064483,0.0002126,0.02531429,0.02694908,0.01815855,0.02489855,0.00066776,0.00172192,0.0013631,0.00088386,P
-0.00162522,0.00746699,0.01889278,0.02165054,0.01529369,-0.00351012,-0.00160035,0.00739385,0.0132856,0.01525213,0.01551297,0.00287195,0.000379,-0.00047045,-0.00143978,0.00149578,-0.00176212,-0.00049677,0.00030764,-0.00020507,-0.00087015,0.00054531,-0.00157743,-0.00030274,0.02037976,0.02673881,0.01528847,0.02194374,0.00156139,0.00236415,0.00094544,0.00169626,P
-0.00115138,0.00341534,0.01521249,0.02145887,0.00766552,-0.00326569,-0.00049163,0.0020663,0.00864639,0.0175052,0.00925179,-0.0005447,0.00013538,-0.00115761,-0.00105151,-0.00005476,-0.00217948,0.00006984,0.00031678,-0.00152216,-0.00132549,0.00064374,-0.00178891,-0.00097619,0.01563362,0.02301973,0.00890345,0.01980718,0.00156974,0.00218128,0.00204309,0.00213718,P
-0.00040853,0.00100788,0.01115339,0.02439618,-0.0020751,-0.00894642,-0.00034691,0.0004344,0.00787941,0.01658681,-0.0002286,-0.00689469,0.00023214,-0.00075233,-0.00126847,0.00091791,-0.00304395,-0.00177523,0.00004523,-0.00050997,-0.00023968,-0.000287,-0.00296262,-0.00198437,0.01120629,0.02606757,0.00789899,0.01796417,0.00149295,0.00364137,0.0005653,0.00357732,P
-0.00018157,-0.00018692,0.00758786,0.01869999,-0.00787431,-0.00616969,-0.00030245,-0.00032581,0.00591311,0.01245308,-0.0042625,-0.01420674,0.00006878,-0.00036206,-0.00108046,-0.00172612,-0.00175734,0.00084143,0.00001347,-0.00023037,-0.00059585,-0.00125264,-0.00122239,-0.00221577,0.00759234,0.02120753,0.0059298,0.01936697,0.00114159,0.00260302,0.00063897,0.00282365,P
-0.00027657,-0.00072306,0.00441238,0.01258678,-0.01090043,-0.00273628,-0.0002683,-0.00049276,0.0039213,0.0067406,-0.00293529,-0.01206417,-0.00002639,-0.00014893,-0.00088208,-0.00169811,-0.00084059,0.00095373,0.00000949,-0.00004637,-0.00055328,-0.0015868,0.00036867,0.00059516,0.00447977,0.01687406,0.00396123,0.01412784,0.00089495,0.00212126,0.0005553,0.00173438,S
0.0002545,-0.00245928,0.00198106,0.00047206,-0.00596048,-0.00051924,0.00056786,-0.00171372,0.00263247,0.00171936,-0.00186399,-0.00885348,0.00016596,-0.00054257,-0.00075979,-0.00378585,0.00154374,0.00069283,0.0002613,-0.00038155,-0.00040276,-0.00156914,0.00033478,0.00100334,0.00316819,0.00600164,0.00319205,0.00920949,0.00094826,0.00414678,0.00061325,0.00189234,S
0.00090592,-0.00468369,-0.00267821,-0.00607893,-0.0020731,-0.00151808,0.00129957,-0.00329071,-0.00031099,-0.00082804,-0.00118549,-0.00289578,0.0001974,-0.00067407,-0.0014119,-0.00198515,0.00117799,-0.00030268,0.00022173,-0.00047788,-0.00089196,-0.00077194,0.00020561,0.00180536,0.00547088,0.00659967,0.00355167,0.00323676,0.00157696,0.00232811,0.00103591,0.00197421,S
0.00199698,-0.00908342,-0.00884364,-0.0091594,0.00344839,-0.0020125,0.00155093,-0.00730089,-0.00340196,-0.00368926,0.00211948,-0.00077849,0.00009655,-0.00038936,-0.00054561,-0.00027261,0.00048863,-0.00004375,0.00002224,-0.00035488,-0.00027354,-0.00025321,0.00029247,0.00018737,0.0128338,0.0099918,0.00820254,0.00432538,0.00067721,0.00056124,0.00044862,0.00042984,S
0.0025628,-0.01082791,-0.01187302,-0.00844186,0.0083954,-0.0021052,0.00160653,-0.00888556,-0.00493481,-0.00441189,0.00541743,0.00069588,0.00024601,-0.00075847,-0.00131712,0.00031197,0.00215087,-0.00004031,0.00002417,-0.00068899,-0.00066646,-0.00031418,0.00143389,0.00064103,0.01627206,0.01209048,0.01029012,0.00702122,0.00153968,0.00217375,0.00095888,0.00160177,S
0.00215429,-0.00558136,-0.01322263,-0.00229677,0.00484631,0.00023464,0.0013671,-0.00520224,-0.00799727,-0.00183448,0.00374105,0.00011274,-0.0000215,0.00027613,-0.00007103,0.00032343,-0.00018679,0.00012315,-0.0000126,0.00019386,-0.00016118,0.00013565,-0.00008823,-0.00003069,0.01451312,0.00536814,0.00963787,0.00416815,0.00028593,0.00039327,0.00025243,0.00016471,S
0.00169014,-0.00252336,-0.01615513,0.00057258,0.00316335,0.00057401,0.00120962,-0.00306188,-0.01129383,-0.00029579,0.00270125,-0.00039273,-0.0046415,0.03058006,-0.02932498,0.02869352,-0.01682969,0.00339369,-0.00157478,0.02140364,-0.03296556,0.0153869,-0.01039797,-0.00505468,0.01643813,0.00326559,0.01176388,0.00274563,0.04262203,0.0334376,0.03933604,0.01924641,S
0.00072344,-0.00024479,-0.01648749,0.00149669,-0.00300319,-0.0006597,0.00066817,-0.00128858,-0.01201481,0.00037709,-0.00006397,-0.0020739,-0.00056865,0.00134033,-0.00019551,0.00054359,-0.00362737,-0.00072571,-0.0003185,0.00104312,-0.00042411,0.00039581,-0.0016266,-0.00098893,0.01650517,0.00341971,0.01210217,0.00210888,0.00146904,0.00373898,0.00117022,0.00194435,S
-0.00524746,0.00547914,-0.02246499,-0.00607711,-0.02372808,-0.0194276,-0.00320875,0.0032615,-0.01613777,0.00000979,-0.01003776,-0.0077201,-0.00248787,0.00238497,-0.00249063,-0.00315575,-0.00863537,-0.00781996,-0.00161538,0.00189587,-0.0017179,-0.00015304,-0.00415574,-0.00235258,0.02371145,0.03126315,0.01677382,0.0126632,0.00425216,0.0120698,0.00302571,0.00477789,S
-0.00252225,0.00257298,-0.00860523,-0.00405388,-0.00804718,-0.01522624,-0.00213383,0.00171924,-0.00595322,-0.00068041,-0.00397498,-0.00368603,0.00093973,-0.00100213,0.00477923,0.00069766,0.00540721,0.00144875,0.00037066,-0.00053181,0.00351191,-0.000238,0.00209061,0.00139106,0.0093291,0.01769264,0.00655362,0.00546354,0.00497276,0.00564123,0.00357124,0.00252237,S
-0.00101717,0.0008681,-0.00156716,-0.00519291,0.00541178,-0.00471452,-0.00110248,0.00078466,-0.0018644,-0.00274303,0.0008474,0.0016607,0.00040678,-0.00046078,0.00190218,-0.00030785,0.00363756,0.002841,0.00027874,-0.00025259,0.00110509,-0.00055747,0.00130335,0.00144506,0.00206015,0.00885892,0.00230373,0.00331666,0.00199902,0.00462578,0.00116735,0.00202427,S
-0.00130679,0.0003085,0.00506158,-0.00415793,0.01100596,-0.00011801,-0.00080411,0.00072743,0.00105678,-0.00318023,0.00845035,0.00803337,-0.0000905,-0.00017487,0.00207148,0.00032343,0.00174818,0.00143641,0.00009324,-0.00001789,0.00091287,-0.00013662,0.00237592,0.00199146,0.00523664,0.01176578,0.00151411,0.01208542,0.00208082,0.00228561,0.00091779,0.00310316,S
-0.00122204,0.00015996,0.00845176,-0.00161485,0.01293663,0.0026891,-0.00057151,0.00120775,0.00274207,-0.00272936,0.01045255,0.00987228,0.00002568,-0.00004501,0.00102733,0.00077063,0.00058505,0.00085064,0.00007048,0.00014555,0.00051069,0.00013663,0.00060673,0.00055725,0.00854115,0.01331148,0.00305029,0.01463445,0.00102863,0.00128831,0.00053569,0.00083505,S
-0.00073314,-0.00014201,0.01246278,0.0038416,0.00825755,0.00575713,0.00007793,0.00067463,0.00673241,0.00036003,0.00934808,0.01055668,0.00014815,-0.00009151,0.00121546,0.00165347,-0.0014179,0.00092971,0.0001968,-0.00016155,0.00120919,0.00093618,-0.00033469,0.00020739,0.01248513,0.01077449,0.00676658,0.01410531,0.00122787,0.00236828,0.00123571,0.00101561,S
